date,volume_na,volume_sa,volume_eu,volume_af,volume_as,volume_au,volume_ww
2022-03-20,0.00,0.00,0.00,0.00,0.00,0.00,248.88
2022-03-21,0.00,0.00,0.00,0.00,0.00,0.00,203.92
2022-03-22,0.00,0.00,0.00,0.00,0.00,0.00,917.63
2022-03-23,0.00,0.00,0.00,0.00,0.00,0.00,266.83
2022-03-24,0.00,0.00,0.00,0.00,0.00,0.00,303.88
2022-03-25,0.00,0.00,0.00,0.00,0.00,0.00,519.73
2022-03-26,0.00,0.00,0.00,0.00,0.00,0.00,244.90
2022-03-27,0.00,0.00,0.00,0.00,0.00,0.00,293.85
2022-03-28,0.00,0.00,0.00,0.00,0.00,0.00,879.63
2022-03-29,0.00,0.00,0.00,0.00,0.00,0.00,509.63
2022-03-30,0.00,0.00,0.00,0.00,0.00,0.00,264.87
2022-03-31,0.00,0.00,0.00,0.00,0.00,0.00,316.82
2022-04-01,0.00,0.00,0.00,0.00,0.00,0.00,248.80
2022-04-02,0.00,0.00,0.00,0.00,0.00,0.00,366.78
2022-04-03,0.00,0.00,0.00,0.00,0.00,0.00,549.77
2022-04-04,0.00,0.00,0.00,0.00,0.00,0.00,666.75
2022-04-05,0.00,0.00,0.00,0.00,0.00,0.00,365.78
2022-04-06,0.00,0.00,0.00,0.00,0.00,0.00,119.89
2022-04-07,0.00,0.00,0.00,0.00,0.00,0.00,236.86
2022-04-08,0.00,0.00,0.00,0.00,0.00,0.00,512.83
2022-04-09,0.00,0.00,0.00,0.00,0.00,0.00,194.85
2022-04-10,0.00,0.00,0.00,0.00,0.00,0.00,229.85
2022-04-11,0.00,0.00,0.00,0.00,0.00,0.00,324.91
2022-04-12,0.00,0.00,0.00,0.00,0.00,0.00,207.82
2022-04-13,0.00,0.00,0.00,0.00,0.00,0.00,286.83
2022-04-14,0.00,0.00,0.00,0.00,0.00,0.00,286.83
2022-04-15,0.00,0.00,0.00,0.00,0.00,0.00,674.84
2022-04-16,0.00,0.00,0.00,0.00,0.00,0.00,324.87
2022-04-17,0.00,0.00,0.00,0.00,0.00,0.00,344.78
2022-04-18,0.00,0.00,0.00,0.00,0.00,0.00,304.88
2022-04-19,0.00,0.00,0.00,0.00,0.00,0.00,251.77
2022-04-20,0.00,0.00,0.00,0.00,0.00,0.00,421.79
2022-04-21,0.00,0.00,0.00,0.00,0.00,0.00,366.84
2022-04-22,0.00,0.00,0.00,0.00,0.00,0.00,796.76
2022-04-23,0.00,0.00,0.00,0.00,0.00,0.00,559.71
2022-04-24,0.00,0.00,0.00,0.00,0.00,0.00,546.70
2022-04-25,0.00,0.00,0.00,0.00,0.00,0.00,616.80
2022-04-26,0.00,0.00,0.00,0.00,0.00,0.00,227.71
2022-04-27,0.00,0.00,0.00,0.00,0.00,0.00,384.74
2022-04-28,0.00,0.00,0.00,0.00,0.00,0.00,434.84
2022-04-29,0.00,0.00,0.00,0.00,0.00,0.00,194.89
2022-04-30,0.00,0.00,0.00,0.00,0.00,0.00,191.80
2022-05-01,0.00,0.00,0.00,0.00,0.00,0.00,1384.64
2022-05-02,0.00,0.00,0.00,0.00,0.00,0.00,1114.69
2022-05-03,0.00,0.00,0.00,0.00,0.00,0.00,821.69
2022-05-04,0.00,0.00,0.00,0.00,0.00,0.00,494.78
2022-05-05,0.00,0.00,0.00,0.00,0.00,0.00,236.82
2022-05-06,0.00,0.00,0.00,0.00,0.00,0.00,326.79
2022-05-07,0.00,0.00,0.00,0.00,0.00,0.00,474.81
2022-05-08,0.00,0.00,0.00,0.00,0.00,0.00,134.91
2022-05-09,0.00,0.00,0.00,0.00,0.00,0.00,233.74
2022-05-10,0.00,0.00,0.00,0.00,0.00,0.00,219.79
2022-05-11,0.00,0.00,0.00,0.00,0.00,0.00,291.78
2022-05-12,0.00,0.00,0.00,0.00,0.00,0.00,428.75
2022-05-13,0.00,0.00,0.00,0.00,0.00,0.00,654.73
2022-05-14,0.00,0.00,0.00,0.00,0.00,0.00,829.64
2022-05-15,0.00,0.00,0.00,0.00,0.00,0.00,181.78
2022-05-16,0.00,0.00,0.00,0.00,0.00,0.00,534.78
2022-05-17,0.00,0.00,0.00,0.00,0.00,0.00,512.66
2022-05-18,0.00,0.00,0.00,0.00,0.00,0.00,219.77
2022-05-19,0.00,0.00,0.00,0.00,0.00,0.00,224.90
2022-05-20,0.00,0.00,0.00,0.00,0.00,0.00,174.88
2022-05-21,0.00,0.00,0.00,0.00,0.00,0.00,419.84
2022-05-22,0.00,0.00,0.00,0.00,0.00,0.00,379.80
2022-05-23,0.00,0.00,0.00,0.00,0.00,0.00,369.84
2022-05-24,0.00,0.00,0.00,0.00,0.00,0.00,392.75
2022-05-25,0.00,0.00,0.00,0.00,0.00,0.00,118.83
2022-05-26,0.00,0.00,0.00,0.00,0.00,0.00,579.85
2022-05-27,0.00,0.00,0.00,0.00,0.00,0.00,491.71
2022-05-28,0.00,0.00,0.00,0.00,0.00,0.00,149.95
2022-05-29,0.00,0.00,0.00,0.00,0.00,0.00,326.85
2022-05-30,0.00,0.00,0.00,0.00,0.00,0.00,666.77
2022-05-31,0.00,0.00,0.00,0.00,0.00,0.00,757.69
2022-06-01,0.00,0.00,0.00,0.00,0.00,0.00,724.58
2022-06-02,0.00,0.00,0.00,0.00,0.00,0.00,696.69
2022-06-03,0.00,0.00,0.00,0.00,0.00,0.00,451.73
2022-06-04,0.00,0.00,0.00,0.00,0.00,0.00,390.76
2022-06-05,0.00,0.00,0.00,0.00,0.00,0.00,1444.43
2022-06-06,0.00,0.00,0.00,0.00,0.00,0.00,756.66
2022-06-07,0.00,0.00,0.00,0.00,0.00,0.00,575.74
2022-06-08,0.00,0.00,0.00,0.00,0.00,0.00,286.81
2022-06-09,0.00,0.00,0.00,0.00,0.00,0.00,256.88
2022-06-10,0.00,0.00,0.00,0.00,0.00,0.00,476.79
2022-06-11,0.00,0.00,0.00,0.00,0.00,0.00,199.82
2022-06-12,0.00,0.00,0.00,0.00,0.00,0.00,411.76
2022-06-13,0.00,0.00,0.00,0.00,0.00,0.00,441.75
2022-06-14,0.00,0.00,0.00,0.00,0.00,0.00,199.82
2022-06-15,0.00,0.00,0.00,0.00,0.00,0.00,411.76
2022-06-16,0.00,0.00,0.00,0.00,0.00,0.00,484.75
2022-06-17,0.00,0.00,0.00,0.00,0.00,0.00,284.86
2022-06-18,0.00,0.00,0.00,0.00,0.00,0.00,176.92
2022-06-19,0.00,0.00,0.00,0.00,0.00,0.00,506.78
2022-06-20,0.00,0.00,0.00,0.00,0.00,0.00,471.76
2022-06-21,0.00,0.00,0.00,0.00,0.00,0.00,283.82
2022-06-22,0.00,0.00,0.00,0.00,0.00,0.00,509.73
2022-06-23,0.00,0.00,0.00,0.00,0.00,0.00,431.74
2022-06-24,0.00,0.00,0.00,0.00,0.00,0.00,506.80
2022-06-25,0.00,0.00,0.00,0.00,0.00,0.00,474.80
2022-06-26,0.00,0.00,0.00,0.00,0.00,0.00,176.87
2022-06-27,0.00,0.00,0.00,0.00,0.00,0.00,603.66
2022-06-28,0.00,0.00,0.00,0.00,0.00,0.00,391.70
2022-06-29,0.00,0.00,0.00,0.00,0.00,0.00,338.86
2022-06-30,0.00,0.00,0.00,0.00,0.00,0.00,313.77
2022-07-01,0.00,0.00,0.00,0.00,0.00,0.00,424.81
2022-07-02,0.00,0.00,0.00,0.00,0.00,0.00,194.91
2022-07-03,0.00,0.00,0.00,0.00,0.00,0.00,116.88
2022-07-04,0.00,0.00,0.00,0.00,0.00,0.00,445.87
2022-07-05,0.00,0.00,0.00,0.00,0.00,0.00,194.82
2022-07-06,0.00,0.00,0.00,0.00,0.00,0.00,589.78
2022-07-07,0.00,0.00,0.00,0.00,0.00,0.00,309.86
2022-07-08,0.00,0.00,0.00,0.00,0.00,0.00,70.88
2022-07-09,0.00,0.00,0.00,0.00,0.00,0.00,74.92
2022-07-10,0.00,0.00,0.00,0.00,0.00,0.00,179.88
2022-07-11,0.00,0.00,0.00,0.00,0.00,0.00,216.81
2022-07-12,0.00,0.00,0.00,0.00,0.00,0.00,238.77
2022-07-13,0.00,0.00,0.00,0.00,0.00,0.00,259.83
2022-07-14,0.00,0.00,0.00,0.00,0.00,0.00,538.83
2022-07-15,0.00,0.00,0.00,0.00,0.00,0.00,319.89
2022-07-16,0.00,0.00,0.00,0.00,0.00,0.00,199.81
2022-07-17,0.00,0.00,0.00,0.00,0.00,0.00,184.88
2022-07-18,0.00,0.00,0.00,0.00,0.00,0.00,179.92
2022-07-19,0.00,0.00,0.00,0.00,0.00,0.00,142.92
2022-07-20,0.00,0.00,0.00,0.00,0.00,0.00,206.85
2022-07-21,0.00,0.00,0.00,0.00,0.00,0.00,426.83
2022-07-22,0.00,0.00,0.00,0.00,0.00,0.00,274.87
2022-07-23,0.00,0.00,0.00,0.00,0.00,0.00,281.86
2022-07-24,0.00,0.00,0.00,0.00,0.00,0.00,626.82
2022-07-25,0.00,0.00,0.00,0.00,0.00,0.00,169.90
2022-07-26,0.00,0.00,0.00,0.00,0.00,0.00,161.80
2022-07-27,0.00,0.00,0.00,0.00,0.00,0.00,226.86
2022-07-28,0.00,0.00,0.00,0.00,0.00,0.00,319.93
2022-07-29,0.00,0.00,0.00,0.00,0.00,0.00,414.88
2022-07-30,0.00,0.00,0.00,0.00,0.00,0.00,284.84
2022-07-31,0.00,0.00,0.00,0.00,0.00,0.00,144.91
2022-08-01,0.00,0.00,0.00,0.00,0.00,0.00,993.62
2022-08-02,0.00,0.00,0.00,0.00,0.00,0.00,249.78
2022-08-03,0.00,0.00,0.00,0.00,0.00,0.00,904.73
2022-08-04,0.00,0.00,0.00,0.00,0.00,0.00,528.77
2022-08-05,0.00,0.00,0.00,0.00,0.00,0.00,549.75
2022-08-06,0.00,0.00,0.00,0.00,0.00,0.00,134.86
2022-08-07,0.00,0.00,0.00,0.00,0.00,0.00,704.79
2022-08-08,0.00,0.00,0.00,0.00,0.00,0.00,181.85
2022-08-09,0.00,0.00,0.00,0.00,0.00,0.00,261.82
2022-08-10,0.00,0.00,0.00,0.00,0.00,0.00,416.89
2022-08-11,0.00,0.00,0.00,0.00,0.00,0.00,204.95
2022-08-12,0.00,0.00,0.00,0.00,0.00,0.00,424.84
2022-08-13,0.00,0.00,0.00,0.00,0.00,0.00,286.84
2022-08-14,0.00,0.00,0.00,0.00,0.00,0.00,651.70
2022-08-15,0.00,0.00,0.00,0.00,0.00,0.00,566.79
2022-08-16,0.00,0.00,0.00,0.00,0.00,0.00,339.78
2022-08-17,0.00,0.00,0.00,0.00,0.00,0.00,274.80
2022-08-18,0.00,0.00,0.00,0.00,0.00,0.00,254.84
2022-08-19,0.00,0.00,0.00,0.00,0.00,0.00,579.68
2022-08-20,0.00,0.00,0.00,0.00,0.00,0.00,511.78
2022-08-21,0.00,0.00,0.00,0.00,0.00,0.00,354.87
2022-08-22,0.00,0.00,0.00,0.00,0.00,0.00,439.81
2022-08-23,0.00,0.00,0.00,0.00,0.00,0.00,614.62
2022-08-24,0.00,0.00,0.00,0.00,0.00,0.00,671.73
2022-08-25,0.00,0.00,0.00,0.00,0.00,0.00,134.95
2022-08-26,0.00,0.00,0.00,0.00,0.00,0.00,239.94
2022-08-27,0.00,0.00,0.00,0.00,0.00,0.00,369.84
2022-08-28,0.00,0.00,0.00,0.00,0.00,0.00,144.88
2022-08-29,0.00,0.00,0.00,0.00,0.00,0.00,210.84
2022-08-30,0.00,0.00,0.00,0.00,0.00,0.00,429.71
2022-08-31,0.00,0.00,0.00,0.00,0.00,0.00,324.86
2022-09-01,0.00,0.00,0.00,0.00,0.00,0.00,264.84
2022-09-02,0.00,0.00,0.00,0.00,0.00,0.00,376.82
2022-09-03,0.00,0.00,0.00,0.00,0.00,0.00,98.85
2022-09-04,0.00,0.00,0.00,0.00,0.00,0.00,193.87
2022-09-05,0.00,0.00,0.00,0.00,0.00,0.00,149.91
2022-09-06,0.00,0.00,0.00,0.00,0.00,0.00,316.79
2022-09-07,0.00,0.00,0.00,0.00,0.00,0.00,119.88
2022-09-08,0.00,0.00,0.00,0.00,0.00,0.00,849.75
2022-09-09,0.00,0.00,0.00,0.00,0.00,0.00,184.84
2022-09-10,0.00,0.00,0.00,0.00,0.00,0.00,359.86
2022-09-11,0.00,0.00,0.00,0.00,0.00,0.00,560.72
2022-09-12,0.00,0.00,0.00,0.00,0.00,0.00,170.84
2022-09-13,0.00,0.00,0.00,0.00,0.00,0.00,402.75
2022-09-14,0.00,0.00,0.00,0.00,0.00,0.00,821.74
2022-09-15,0.00,0.00,0.00,0.00,0.00,0.00,293.87
2022-09-16,0.00,0.00,0.00,0.00,0.00,0.00,134.90
2022-09-17,0.00,0.00,0.00,0.00,0.00,0.00,169.86
2022-09-18,0.00,0.00,0.00,0.00,0.00,0.00,174.89
2022-09-19,0.00,0.00,0.00,0.00,0.00,0.00,129.95
2022-09-20,0.00,0.00,0.00,0.00,0.00,0.00,329.79
2022-09-21,0.00,0.00,0.00,0.00,0.00,0.00,199.89
2022-09-22,0.00,0.00,0.00,0.00,0.00,0.00,444.89
2022-09-23,0.00,0.00,0.00,0.00,0.00,0.00,183.79
2022-09-24,0.00,0.00,0.00,0.00,0.00,0.00,174.91
2022-09-25,0.00,0.00,0.00,0.00,0.00,0.00,29.95
2022-09-26,0.00,0.00,0.00,0.00,0.00,0.00,38.95
2022-09-27,0.00,0.00,0.00,0.00,0.00,0.00,318.77
2022-09-28,0.00,0.00,0.00,0.00,0.00,0.00,266.84
2022-09-29,0.00,0.00,0.00,0.00,0.00,0.00,324.90
2022-09-30,0.00,0.00,0.00,0.00,0.00,0.00,474.86
2022-10-01,0.00,0.00,0.00,0.00,0.00,0.00,579.83
2022-10-02,0.00,0.00,0.00,0.00,0.00,0.00,1206.64
2022-10-03,0.00,0.00,0.00,0.00,0.00,0.00,349.85
2022-10-04,0.00,0.00,0.00,0.00,0.00,0.00,472.66
2022-10-05,0.00,0.00,0.00,0.00,0.00,0.00,199.88
2022-10-06,0.00,0.00,0.00,0.00,0.00,0.00,29.94
2022-10-07,0.00,0.00,0.00,0.00,0.00,0.00,256.82
2022-10-08,0.00,0.00,0.00,0.00,0.00,0.00,184.87
2022-10-09,0.00,0.00,0.00,0.00,0.00,0.00,214.86
2022-10-10,0.00,0.00,0.00,0.00,0.00,0.00,154.89
2022-10-11,0.00,0.00,0.00,0.00,0.00,0.00,266.76
2022-10-12,0.00,0.00,0.00,0.00,0.00,0.00,463.75
2022-10-13,0.00,0.00,0.00,0.00,0.00,0.00,396.85
2022-10-14,0.00,0.00,0.00,0.00,0.00,0.00,80.86
2022-10-15,0.00,0.00,0.00,0.00,0.00,0.00,239.86
2022-10-16,0.00,0.00,0.00,0.00,0.00,0.00,39.95
2022-10-17,0.00,0.00,0.00,0.00,0.00,0.00,74.97
2022-10-18,0.00,0.00,0.00,0.00,0.00,0.00,267.78
2022-10-19,0.00,0.00,0.00,0.00,0.00,0.00,54.98
2022-10-20,0.00,0.00,0.00,0.00,0.00,0.00,254.92
2022-10-21,0.00,0.00,0.00,0.00,0.00,0.00,224.93
2022-10-22,0.00,0.00,0.00,0.00,0.00,0.00,94.92
2022-10-23,0.00,0.00,0.00,0.00,0.00,0.00,194.85
2022-10-24,0.00,0.00,0.00,0.00,0.00,0.00,139.90
2022-10-25,0.00,0.00,0.00,0.00,0.00,0.00,199.77
2022-10-26,0.00,0.00,0.00,0.00,0.00,0.00,186.92
2022-10-27,0.00,0.00,0.00,0.00,0.00,0.00,69.93
2022-10-28,0.00,0.00,0.00,0.00,0.00,0.00,54.93
2022-10-29,0.00,0.00,0.00,0.00,0.00,0.00,271.87
2022-10-30,0.00,0.00,0.00,0.00,0.00,0.00,108.87
2022-10-31,0.00,0.00,0.00,0.00,0.00,0.00,116.94
2022-11-01,0.00,0.00,0.00,0.00,0.00,0.00,266.78
2022-11-02,0.00,0.00,0.00,0.00,0.00,0.00,64.90
2022-11-03,0.00,0.00,0.00,0.00,0.00,0.00,99.93
2022-11-04,0.00,0.00,0.00,0.00,0.00,0.00,221.82
2022-11-05,0.00,0.00,0.00,0.00,0.00,0.00,122.83
2022-11-06,0.00,0.00,0.00,0.00,0.00,0.00,149.89
2022-11-07,0.00,0.00,0.00,0.00,0.00,0.00,719.72
2022-11-08,0.00,0.00,0.00,0.00,0.00,0.00,226.83
2022-11-09,0.00,0.00,0.00,0.00,0.00,0.00,454.85
2022-11-10,0.00,0.00,0.00,0.00,0.00,0.00,199.94
2022-11-11,0.00,0.00,0.00,0.00,0.00,0.00,271.87
2022-11-12,0.00,0.00,0.00,0.00,0.00,0.00,164.92
2022-11-13,0.00,0.00,0.00,0.00,0.00,0.00,164.91
2022-11-14,0.00,0.00,0.00,0.00,0.00,0.00,161.89
2022-11-15,0.00,0.00,0.00,0.00,0.00,0.00,212.92
2022-11-16,0.00,0.00,0.00,0.00,0.00,0.00,113.86
2022-11-17,0.00,0.00,0.00,0.00,0.00,0.00,114.91
2022-11-18,0.00,0.00,0.00,0.00,0.00,0.00,149.92
2022-11-19,0.00,0.00,0.00,0.00,0.00,0.00,19.98
2022-11-20,0.00,0.00,0.00,0.00,0.00,0.00,141.95
2022-11-21,0.00,0.00,0.00,0.00,0.00,0.00,164.94
2022-11-22,0.00,0.00,0.00,0.00,0.00,0.00,206.83
2022-11-23,0.00,0.00,0.00,0.00,0.00,0.00,191.89
2022-11-24,0.00,0.00,0.00,0.00,0.00,0.00,81.90
2022-11-25,0.00,0.00,0.00,0.00,0.00,0.00,84.91
2022-11-26,0.00,0.00,0.00,0.00,0.00,0.00,16.97
2022-11-27,0.00,0.00,0.00,0.00,0.00,0.00,309.90
2022-11-28,0.00,0.00,0.00,0.00,0.00,0.00,299.93
2022-11-29,0.00,0.00,0.00,0.00,0.00,0.00,201.87
2022-11-30,0.00,0.00,0.00,0.00,0.00,0.00,189.92
2022-12-01,0.00,0.00,0.00,0.00,0.00,0.00,504.89
2022-12-02,0.00,0.00,0.00,0.00,0.00,0.00,171.89
2022-12-03,0.00,0.00,0.00,0.00,0.00,0.00,148.86
2022-12-04,0.00,0.00,0.00,0.00,0.00,0.00,255.85
2022-12-05,0.00,0.00,0.00,0.00,0.00,0.00,126.89
2022-12-06,0.00,0.00,0.00,0.00,0.00,0.00,158.88
2022-12-07,0.00,0.00,0.00,0.00,0.00,0.00,159.91
2022-12-08,0.00,0.00,0.00,0.00,0.00,0.00,94.94
2022-12-09,0.00,0.00,0.00,0.00,0.00,0.00,139.88
2022-12-10,0.00,0.00,0.00,0.00,0.00,0.00,214.91
2022-12-11,0.00,0.00,0.00,0.00,0.00,0.00,134.89
2022-12-12,0.00,0.00,0.00,0.00,0.00,0.00,19.96
2022-12-13,0.00,0.00,0.00,0.00,0.00,0.00,66.82
2022-12-14,0.00,0.00,0.00,0.00,0.00,0.00,424.92
2022-12-15,0.00,0.00,0.00,0.00,0.00,0.00,351.90
2022-12-16,0.00,0.00,0.00,0.00,0.00,0.00,74.97
2022-12-17,0.00,0.00,0.00,0.00,0.00,0.00,101.91
2022-12-18,0.00,0.00,0.00,0.00,0.00,0.00,384.90
2022-12-19,0.00,0.00,0.00,0.00,0.00,0.00,374.87
2022-12-20,0.00,0.00,0.00,0.00,0.00,0.00,234.85
2022-12-21,0.00,0.00,0.00,0.00,0.00,0.00,91.92
2022-12-22,0.00,0.00,0.00,0.00,0.00,0.00,144.93
2022-12-23,0.00,0.00,0.00,0.00,0.00,0.00,34.96
2022-12-24,0.00,0.00,0.00,0.00,0.00,0.00,49.97
2022-12-25,0.00,0.00,0.00,0.00,0.00,0.00,19.97
2022-12-26,0.00,0.00,0.00,0.00,0.00,0.00,44.96
2022-12-27,0.00,0.00,0.00,0.00,0.00,0.00,363.86
2022-12-28,0.00,0.00,0.00,0.00,0.00,0.00,234.92
2022-12-29,0.00,0.00,0.00,0.00,0.00,0.00,64.90
2022-12-30,0.00,0.00,0.00,0.00,0.00,0.00,591.82
2022-12-31,0.00,0.00,0.00,0.00,0.00,0.00,259.88
2023-01-01,0.00,0.00,0.00,0.00,0.00,0.00,109.87
2023-01-02,0.00,0.00,0.00,0.00,0.00,0.00,109.96
2023-01-03,0.00,0.00,0.00,0.00,0.00,0.00,143.90
2023-01-04,0.00,0.00,0.00,0.00,0.00,0.00,164.86
2023-01-05,0.00,0.00,0.00,0.00,0.00,0.00,154.92
2023-01-06,0.00,0.00,0.00,0.00,0.00,0.00,109.92
2023-01-07,0.00,0.00,0.00,0.00,0.00,0.00,551.84
2023-01-08,0.00,0.00,0.00,0.00,0.00,0.00,279.87
2023-01-09,0.00,0.00,0.00,0.00,0.00,0.00,528.81
2023-01-10,0.00,0.00,0.00,0.00,0.00,0.00,219.81
2023-01-11,0.00,0.00,0.00,0.00,0.00,0.00,249.93
2023-01-12,0.00,0.00,0.00,0.00,0.00,0.00,125.92
2023-01-13,0.00,0.00,0.00,0.00,0.00,0.00,121.92
2023-01-14,0.00,0.00,0.00,0.00,0.00,0.00,39.97
2023-01-15,0.00,0.00,0.00,0.00,0.00,0.00,106.89
2023-01-16,0.00,0.00,0.00,0.00,0.00,0.00,69.95
2023-01-17,0.00,0.00,0.00,0.00,0.00,0.00,36.96
2023-01-18,0.00,0.00,0.00,0.00,0.00,0.00,154.90
2023-01-19,0.00,0.00,0.00,0.00,0.00,0.00,83.82
2023-01-20,0.00,0.00,0.00,0.00,0.00,0.00,144.89
2023-01-21,0.00,0.00,0.00,0.00,0.00,0.00,231.93
2023-01-22,0.00,0.00,0.00,0.00,0.00,0.00,94.93
2023-01-23,0.00,0.00,0.00,0.00,0.00,0.00,186.91
2023-01-24,0.00,0.00,0.00,0.00,0.00,0.00,303.82
2023-01-25,0.00,0.00,0.00,0.00,0.00,0.00,186.90
2023-01-26,0.00,0.00,0.00,0.00,0.00,0.00,89.94
2023-01-27,0.00,0.00,0.00,0.00,0.00,0.00,224.96
2023-01-28,0.00,0.00,0.00,0.00,0.00,0.00,74.90
2023-01-29,0.00,0.00,0.00,0.00,0.00,0.00,86.90
2023-01-30,0.00,0.00,0.00,0.00,0.00,0.00,66.90
2023-01-31,0.00,0.00,0.00,0.00,0.00,0.00,194.84
2023-02-01,0.00,0.00,0.00,0.00,0.00,0.00,254.89
2023-02-02,0.00,0.00,0.00,0.00,0.00,0.00,36.96
2023-02-03,0.00,0.00,0.00,0.00,0.00,0.00,474.92
2023-02-04,0.00,0.00,0.00,0.00,0.00,0.00,44.95
2023-02-05,0.00,0.00,0.00,0.00,0.00,0.00,174.89
2023-02-06,0.00,0.00,0.00,0.00,0.00,0.00,69.92
2023-02-07,0.00,0.00,0.00,0.00,0.00,0.00,138.75
2023-02-08,0.00,0.00,0.00,0.00,0.00,0.00,118.89
2023-02-09,0.00,0.00,0.00,0.00,0.00,0.00,121.92
2023-02-10,0.00,0.00,0.00,0.00,0.00,0.00,89.92
2023-02-11,0.00,0.00,0.00,0.00,0.00,0.00,185.88
2023-02-12,0.00,0.00,0.00,0.00,0.00,0.00,84.89
2023-02-13,0.00,0.00,0.00,0.00,0.00,0.00,234.88
2023-02-14,0.00,0.00,0.00,0.00,0.00,0.00,183.91
2023-02-15,0.00,0.00,0.00,0.00,0.00,0.00,171.88
2023-02-16,0.00,0.00,0.00,0.00,0.00,0.00,299.94
2023-02-17,0.00,0.00,0.00,0.00,0.00,0.00,56.93
2023-02-18,0.00,0.00,0.00,0.00,0.00,0.00,33.93
2023-02-19,0.00,0.00,0.00,0.00,0.00,0.00,249.84
2023-02-20,0.00,0.00,0.00,0.00,0.00,0.00,76.89
2023-02-21,0.00,0.00,0.00,0.00,0.00,0.00,129.81
2023-02-22,0.00,0.00,0.00,0.00,0.00,0.00,164.96
2023-02-23,0.00,0.00,0.00,0.00,0.00,0.00,339.87
2023-02-24,0.00,0.00,0.00,0.00,0.00,0.00,214.91
2023-02-25,0.00,0.00,0.00,0.00,0.00,0.00,98.90
2023-02-26,0.00,0.00,0.00,0.00,0.00,0.00,174.90
2023-02-27,0.00,0.00,0.00,0.00,0.00,0.00,224.89
2023-02-28,0.00,0.00,0.00,0.00,0.00,0.00,298.84
2023-03-01,0.00,0.00,0.00,0.00,0.00,0.00,474.66
2023-03-02,0.00,0.00,0.00,0.00,0.00,0.00,126.91
2023-03-03,0.00,0.00,0.00,0.00,0.00,0.00,134.91
2023-03-04,0.00,0.00,0.00,0.00,0.00,0.00,61.92
2023-03-05,0.00,0.00,0.00,0.00,0.00,0.00,64.94
2023-03-06,0.00,0.00,0.00,0.00,0.00,0.00,34.96
2023-03-07,0.00,0.00,0.00,0.00,0.00,0.00,308.87
2023-03-08,0.00,0.00,0.00,0.00,0.00,0.00,714.91
2023-03-09,0.00,0.00,0.00,0.00,0.00,0.00,201.90
2023-03-10,0.00,0.00,0.00,0.00,0.00,0.00,254.91
2023-03-11,0.00,0.00,0.00,0.00,0.00,0.00,664.91
2023-03-12,0.00,0.00,0.00,0.00,0.00,0.00,74.93
2023-03-13,0.00,0.00,0.00,0.00,0.00,0.00,119.88
2023-03-14,0.00,0.00,0.00,0.00,0.00,0.00,65.91
2023-03-15,0.00,0.00,0.00,0.00,0.00,0.00,94.91
2023-03-16,0.00,0.00,0.00,0.00,0.00,0.00,48.93
2023-03-17,0.00,0.00,0.00,0.00,0.00,0.00,84.96
2023-03-18,0.00,0.00,0.00,0.00,0.00,0.00,104.98
2023-03-19,0.00,0.00,0.00,0.00,0.00,0.00,179.92
2023-03-20,0.00,0.00,0.00,0.00,0.00,0.00,259.88
2023-03-21,0.00,0.00,0.00,0.00,0.00,0.00,68.84
2023-03-22,0.00,0.00,0.00,0.00,0.00,0.00,119.94
2023-03-23,0.00,0.00,0.00,0.00,0.00,0.00,4.99
2023-03-24,0.00,0.00,0.00,0.00,0.00,0.00,14.97
2023-03-25,0.00,0.00,0.00,0.00,0.00,0.00,89.95
2023-03-26,0.00,0.00,0.00,0.00,0.00,0.00,54.92
2023-03-27,0.00,0.00,0.00,0.00,0.00,0.00,79.96
2023-03-28,0.00,0.00,0.00,0.00,0.00,0.00,523.83
2023-03-29,0.00,0.00,0.00,0.00,0.00,0.00,379.86
2023-03-30,0.00,0.00,0.00,0.00,0.00,0.00,74.95
2023-03-31,0.00,0.00,0.00,0.00,0.00,0.00,49.94
2023-04-01,0.00,0.00,0.00,0.00,0.00,0.00,154.92
2023-04-02,0.00,0.00,0.00,0.00,0.00,0.00,89.93
2023-04-03,0.00,0.00,0.00,0.00,0.00,0.00,168.89
2023-04-04,0.00,0.00,0.00,0.00,0.00,0.00,50.91
2023-04-05,0.00,0.00,0.00,0.00,0.00,0.00,136.91
2023-04-06,0.00,0.00,0.00,0.00,0.00,0.00,46.94
2023-04-07,0.00,0.00,0.00,0.00,0.00,0.00,276.92
2023-04-08,0.00,0.00,0.00,0.00,0.00,0.00,314.93
2023-04-09,0.00,0.00,0.00,0.00,0.00,0.00,64.91
2023-04-10,0.00,0.00,0.00,0.00,0.00,0.00,63.92
2023-04-11,0.00,0.00,0.00,0.00,0.00,0.00,46.91
2023-04-12,0.00,0.00,0.00,0.00,0.00,0.00,11.97
2023-04-13,0.00,0.00,0.00,0.00,0.00,0.00,41.95
2023-04-14,0.00,0.00,0.00,0.00,0.00,0.00,251.92
2023-04-15,0.00,0.00,0.00,0.00,0.00,0.00,19.97
2023-04-16,0.00,0.00,0.00,0.00,0.00,0.00,65.90
2023-04-17,0.00,0.00,0.00,0.00,0.00,0.00,56.97
2023-04-18,0.00,0.00,0.00,0.00,0.00,0.00,141.85
2023-04-19,0.00,0.00,0.00,0.00,0.00,0.00,129.94
2023-04-20,0.00,0.00,0.00,0.00,0.00,0.00,81.95
2023-04-21,0.00,0.00,0.00,0.00,0.00,0.00,301.96
